category,file,source_page,author,license
platform,platform_chhatarpur-madhya-pradesh-railway-station-platform-5.jpg,"https://commons.wikimedia.org/wiki/File:Chhatarpur,_Madhya_Pradesh_Railway_station_platform_5.jpg",Suyash Dwivedi,CC BY-SA 4.0
platform,platform_chhatarpur-madhya-pradesh-railway-station-platform-6.jpg,"https://commons.wikimedia.org/wiki/File:Chhatarpur,_Madhya_Pradesh_Railway_station_platform_6.jpg",Suyash Dwivedi,CC BY-SA 4.0
platform,platform_chhatarpur-madhya-pradesh-railway-station-platform.jpg,"https://commons.wikimedia.org/wiki/File:Chhatarpur,_Madhya_Pradesh_Railway_station_platform.jpg",Suyash Dwivedi,CC BY-SA 4.0
platform,platform_dattapukur-railway-station-platform-2-looking-east.jpg,https://commons.wikimedia.org/wiki/File:Dattapukur_railway_station_platform_2_looking_east.jpg,Projjalm,CC0
platform,platform_de-brouckere-metro-station-metro-platform-waiting-for-herrma.jpg,"https://commons.wikimedia.org/wiki/File:De_Brouckere_Metro_Station_-_Metro_platform_waiting_for_Herrmann-Debroux-bound_metro,_with_other_platform_visible.jpg",Trougnouf,CC BY 4.0
platform,platform_dhubri-railway-station-platform-with-child-and-flag.jpg,https://commons.wikimedia.org/wiki/File:Dhubri_railway_station_platform_with_child_and_flag.jpg,GeoEvan ( www.polgeonow.com ),CC BY 4.0
platform,platform_flower-tubs-on-caerphilly-railway-station-platform-3-geograp.jpg,https://commons.wikimedia.org/wiki/File:Flower_tubs_on_Caerphilly_railway_station_platform_3_(geograph_6112824).jpg,Jaggery,CC BY-SA 2.0
platform,platform_frome-railway-station-platform-geograph-org-uk-4654338.jpg,https://commons.wikimedia.org/wiki/File:Frome_railway_station_platform_-_geograph.org.uk_-_4654338.jpg,Jaggery,CC BY-SA 2.0
platform,platform_horsham-railway-station-platform-2024-06-04.jpg,https://commons.wikimedia.org/wiki/File:Horsham_railway_station_platform_2024-06-04.jpg,Andy Li,CC0
platform,platform_jhargram-railway-station-platform-view.jpg,https://commons.wikimedia.org/wiki/File:Jhargram_Railway_Station_Platform_View.jpg,ARI,CC BY-SA 4.0
platform,platform_kings-cross-railway-station-platforms-5-to-8-london-uk-dilif.jpg,"https://commons.wikimedia.org/wiki/File:Kings_Cross_Railway_Station_Platforms_5_to_8,_London,_UK_-_Diliff.jpg",Diliff,CC BY-SA 3.0
platform,platform_kokubunji-station-platform-5-waiting-room-20131116.jpg,https://commons.wikimedia.org/wiki/File:Kokubunji_Station_platform_5_waiting_room_20131116.JPG,DAJF,CC BY-SA 3.0
platform,platform_loimaa-railway-station-with-passengers-waiting.jpg,https://commons.wikimedia.org/wiki/File:Loimaa_railway_station_with_passengers_waiting.JPG,Htm,CC BY-SA 3.0
platform,platform_long-platform-at-pentrebach-railway-station-geograph-org-uk-.jpg,https://commons.wikimedia.org/wiki/File:Long_platform_at_Pentrebach_railway_station_-_geograph.org.uk_-_3030210.jpg,Jaggery,CC BY-SA 2.0
platform,platform_moscow-1982-train-station-waiting-on-platform.jpg,https://commons.wikimedia.org/wiki/File:Moscow_1982_train_station_waiting_on_platform.jpg,Smiley.toerist,CC BY-SA 3.0
platform,platform_narberth-railway-station-platform-geograph-org-uk-4593105.jpg,https://commons.wikimedia.org/wiki/File:Narberth_railway_station_platform_-_geograph.org.uk_-_4593105.jpg,Jaggery,CC BY-SA 2.0
platform,platform_odawara-eki-2005-5-4-13.jpg,https://commons.wikimedia.org/wiki/File:Odawara-eki-2005-5-4_13.jpg,Syohei Arai,CC BY-SA 4.0
platform,platform_passengers-on-the-up-platform-waiting-for-oliver-cromwell-ge.jpg,https://commons.wikimedia.org/wiki/File:Passengers_on_the_up_platform_waiting_for_Oliver_Cromwell_-_geograph.org.uk_-_1249637.jpg,Basher Eyre,CC BY-SA 2.0
platform,platform_passengers-wait-on-the-loading-platform-at-night-at-the-fort.jpg,"https://commons.wikimedia.org/wiki/File:PASSENGERS_WAIT_ON_THE_LOADING_PLATFORM_AT_NIGHT_AT_THE_FORT_WORTH,_TEXAS,_STATION_FOR_THE_INTER-AMERICAN_TRAIN_TO..._-_NARA_-_556051.jpg",Charles O'Rear,Public domain
platform,platform_passengers-waiting-at-lechmere-station-february-2011.jpg,"https://commons.wikimedia.org/wiki/File:Passengers_waiting_at_Lechmere_station,_February_2011.jpg",Lucy Orloski,CC BY 2.0
platform,platform_people-on-the-loading-platform-at-east-glacier-park-montana-.jpg,"https://commons.wikimedia.org/wiki/File:PEOPLE_ON_THE_LOADING_PLATFORM_AT_EAST_GLACIER_PARK_MONTANA,_WATCH_THE_ARRIVAL_OF_THE_EMPIRE_BUILDER_(TRAIN_%5E7)_FROM..._-_NARA_-_556100.jpg",Charles O'Rear,Public domain
platform,platform_platform-1-didcot-parkway-railway-station-geograph-org-uk-45.jpg,"https://commons.wikimedia.org/wiki/File:Platform_1,_Didcot_Parkway_railway_station_-_geograph.org.uk_-_4569052.jpg",Jaggery,CC BY-SA 2.0
platform,platform_platform-1-from-platform-2-radyr-railway-station-cardiff-geo.jpg,"https://commons.wikimedia.org/wiki/File:Platform_1_from_Platform_2,_Radyr_railway_station,_Cardiff_(geograph_5574436).jpg",Jaggery,CC BY-SA 2.0
platform,platform_platform-1-howrah-junction-railway-station-india.jpg,"https://commons.wikimedia.org/wiki/File:Platform_1,_Howrah_Junction_Railway_Station,_India.jpg",Ravi Dwivedi,CC BY-SA 4.0
platform,platform_platform-1-of-langfang-railway-station-20160505120535.jpg,https://commons.wikimedia.org/wiki/File:Platform_1_of_Langfang_Railway_Station_(20160505120535).jpg,N509FZ,CC BY-SA 4.0
platform,platform_platform-1-waiting-zone-tra-ciding-station-20070709.jpg,"https://commons.wikimedia.org/wiki/File:Platform_1_waiting_zone,_TRA_Ciding_Station_20070709.jpg",SElefant,CC BY-SA 3.0
platform,platform_platform-1-york-railway-station-oct24.jpg,https://commons.wikimedia.org/wiki/File:Platform_1_York_railway_station_Oct24.jpg,Malcolmxl5,CC0
platform,platform_platform-12-of-howrah-railway-station.jpg,https://commons.wikimedia.org/wiki/File:Platform_12_of_Howrah_Railway_Station.jpg,Ravi Dwivedi,CC BY-SA 4.0
platform,platform_platform-14-and-15-of-howrah-railway-station-india.jpg,"https://commons.wikimedia.org/wiki/File:Platform_14_and_15_of_Howrah_Railway_Station,_India.jpg",Ravi Dwivedi,CC BY-SA 4.0
platform,platform_platform-2-halifax-railway-station-geograph-org-uk-3475382.jpg,https://commons.wikimedia.org/wiki/File:Platform_2_-_Halifax_Railway_Station_-_geograph.org.uk_-_3475382.jpg,Betty Longbottom,CC BY-SA 2.0
platform,platform_platform-21-of-howrah-railway-station-india.jpg,"https://commons.wikimedia.org/wiki/File:Platform_21_of_Howrah_Railway_Station,_India.jpg",Ravi Dwivedi,CC BY-SA 4.0
platform,platform_platform-2b-passengers-waiting-thsr-taichung-station-2009091.jpg,"https://commons.wikimedia.org/wiki/File:Platform_2B_passengers_waiting,_THSR_Taichung_Station_20090915.jpg",george ruiz,CC BY 2.0
platform,platform_platform-3-bridgend-railway-station-geograph-org-uk-4224228.jpg,"https://commons.wikimedia.org/wiki/File:Platform_3,_Bridgend_railway_station_-_geograph.org.uk_-_4224228.jpg",Jaggery,CC BY-SA 2.0
platform,platform_platform-3a-at-cardiff-central-railway-station-geograph-org-.jpg,https://commons.wikimedia.org/wiki/File:Platform_3A_at_Cardiff_Central_railway_station_-_geograph.org.uk_-_5065061.jpg,Jaggery,CC BY-SA 2.0
platform,platform_platform-6-of-howrah-junction-railway-station-india.jpg,"https://commons.wikimedia.org/wiki/File:Platform_6_of_Howrah_Junction_Railway_Station,_India.jpg",Ravi Dwivedi,CC BY-SA 4.0
platform,platform_platform-7-cardiff-central-railway-station-geograph-org-uk-3.jpg,"https://commons.wikimedia.org/wiki/File:Platform_7,_Cardiff_Central_railway_station_-_geograph.org.uk_-_3285534.jpg",Jaggery,CC BY-SA 2.0
platform,platform_platform-no-2-of-eluru-railway-station-01.jpg,https://commons.wikimedia.org/wiki/File:Platform_no.2_of_Eluru_Railway_station_(01).jpg,iMahesh,CC BY-SA 4.0
platform,platform_platform-no-2-of-eluru-railway-station-02.jpg,https://commons.wikimedia.org/wiki/File:Platform_no.2_of_Eluru_Railway_station_(02).jpg,iMahesh,CC BY-SA 4.0
platform,platform_platform-no-2-of-eluru-railway-station-03.jpg,https://commons.wikimedia.org/wiki/File:Platform_no.2_of_Eluru_Railway_station_(03).jpg,iMahesh,CC BY-SA 4.0
platform,platform_railway-station-kreiensen-1963.jpg,https://commons.wikimedia.org/wiki/File:Railway_station_Kreiensen_1963.JPG,Michael Gäbler,CC BY 3.0
platform,platform_shin-keisei-railway-futawamukodai-station-platform-20100101.jpg,https://commons.wikimedia.org/wiki/File:Shin-keisei-railway-Futawamukodai-station-platform-20100101.jpg,LERK,CC BY 3.0
platform,platform_shin-keisei-railway-sl12-hatsutomi-station-platform-20151229.jpg,https://commons.wikimedia.org/wiki/File:Shin-keisei-railway-SL12-Hatsutomi-station-platform-20151229.jpg,LERK,CC BY-SA 3.0
platform,platform_sloping-canopy-platform-4-newport-railway-station-geograph-o.jpg,"https://commons.wikimedia.org/wiki/File:Sloping_canopy,_platform_4,_Newport_railway_station_-_geograph.org.uk_-_3173962.jpg",Jaggery,CC BY-SA 2.0
platform,platform_south-along-kilgetty-railway-station-platform-pembrokeshire-.jpg,"https://commons.wikimedia.org/wiki/File:South_along_Kilgetty_railway_station_platform,_Pembrokeshire_(geograph_5645897).jpg",Jaggery,CC BY-SA 2.0
platform,platform_srirangapatna-railway-station-platforms-north-jan24-a7c-0895.jpg,https://commons.wikimedia.org/wiki/File:Srirangapatna_Railway_Station_Platforms_North_Jan24_A7C_08959.jpg,"This Photo was taken by Timothy A. Gonsalves . Feel free to use my photos, but please mention me as the author. I would much appreciate if you send me an email tagooty@yahoo.com or write on my talk page , for my information. Please contact me before commercial use. Please do not upload an edited image here without consulting me. I would like to make corrections only at my own source to ensure that the changes improve the image and are preserved. Otherwise you may upload an edited image with a new name. Please use one of the templates derivative or extract .",CC BY-SA 4.0
platform,platform_statelibqld-1-115636-train-passengers-on-the-platform-at-mor.jpg,"https://commons.wikimedia.org/wiki/File:StateLibQld_1_115636_Train_passengers_on_the_platform_at_Morven_Railway_Station,_Queensland,_1933.jpg",,Public domain
platform,platform_takasaka-station-platform-waiting-room-20130610.jpg,https://commons.wikimedia.org/wiki/File:Takasaka_Station_platform_waiting_room_20130610.jpg,DAJF,CC BY-SA 3.0
platform,platform_tobu-railway-ts43-kameidosuijin-station-platform-20190914-10.jpg,https://commons.wikimedia.org/wiki/File:Tobu-railway-TS43-Kameidosuijin-station-platform-20190914-105007.jpg,LERK,CC BY-SA 4.0
platform,platform_tokyo-station-2005-7-21-4.jpg,https://commons.wikimedia.org/wiki/File:Tokyo-Station-2005-7-21_4.jpg,User:Araisyohei,CC BY-SA 3.0
platform,platform_waiting-for-a-train-geograph-org-uk-52060.jpg,https://commons.wikimedia.org/wiki/File:Waiting_for_a_train_-_geograph.org.uk_-_52060.jpg,Ron Strutt,CC BY-SA 2.0
platform,platform_waiting-for-the-off.jpg,https://commons.wikimedia.org/wiki/File:Waiting_for_the_Off.jpg,Martin Addison,CC BY-SA 2.0
platform,platform_waiting-for-the-train-geograph-org-uk-1652152.jpg,https://commons.wikimedia.org/wiki/File:Waiting_for_the_Train_-_geograph.org.uk_-_1652152.jpg,Peter Trimming,CC BY-SA 2.0
platform,platform_waiting-to-board-amtrak-in-galesburg.jpg,https://commons.wikimedia.org/wiki/File:Waiting_to_board_Amtrak_in_Galesburg.jpg,Doug Brown,CC BY-SA 2.0
signal,signal_.jpg,"https://commons.wikimedia.org/wiki/File:%D0%A2%D0%BE%D1%80%D0%B5%D1%82%D0%B0%D0%BC,_%D0%BC%D0%B0%D0%BD%D0%B5%D0%B2%D1%80%D0%BE%D0%B2%D1%8B%D0%B9_%D1%81%D0%B2%D0%B5%D1%82%D0%BE%D1%84%D0%BE%D1%80_%D0%BD%D0%B0_%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D0%B8.jpg",Nikolai Bulykin,CC BY-SA 4.0
signal,signal_a-railway-traffic-light-in-display-in-cooch-behar-rail-museu.jpg,https://commons.wikimedia.org/wiki/File:A_Railway_traffic_light_in_display_in_Cooch_Behar_Rail_Museum.jpg,2006nishan178713,CC BY-SA 4.0
signal,signal_adonis-utca-cog-wheel-railway-stop-vertical-light-signal-201.jpg,"https://commons.wikimedia.org/wiki/File:%27Adonis_utca%27_Cog-wheel_Railway_stop,_vertical_light_signal,_2018_Istenhegy.jpg",Globetrotter19,CC BY-SA 3.0
signal,signal_bracket-semaphore-signal.jpg,https://commons.wikimedia.org/wiki/File:Bracket_Semaphore_signal.JPG,"Golf Bravo 09:52, 6 October 2007 (UTC)",Attribution
signal,signal_british-lower-quadrant-semaphore-railway-signal.jpg,https://commons.wikimedia.org/wiki/File:British_Lower_Quadrant_Semaphore_Railway_Signal.jpg,WaltTFB,CC BY-SA 3.0
signal,signal_celje-old-austrian-two-arm-railway-semaphore-signal.jpg,https://commons.wikimedia.org/wiki/File:Celje-old_Austrian_two_arm_railway_semaphore_signal.jpg,Ajznponar,CC BY-SA 3.0
signal,signal_cleethorpes-coast-light-railway-geograph-org-uk-5390771.jpg,https://commons.wikimedia.org/wiki/File:Cleethorpes_Coast_Light_Railway_-_geograph.org.uk_-_5390771.jpg,Mat Fascione,CC BY-SA 2.0
signal,signal_color-light-signal-sequence-de.png,https://commons.wikimedia.org/wiki/File:Color_light_signal_sequence_de.png,Wikipedia / Funkruf,CC BY-SA 3.0 de
signal,signal_colour-light-railway-signal-in-finland.jpg,https://commons.wikimedia.org/wiki/File:Colour_light_railway_signal_in_Finland.jpg,Pöllö,CC BY 3.0
signal,signal_colour-light-signal-by-railway-line-geograph-org-uk-881957.jpg,https://commons.wikimedia.org/wiki/File:Colour_light_signal_by_railway_line_-_geograph.org.uk_-_881957.jpg,Trish Steel,CC BY-SA 2.0
signal,signal_colour-light-signal-coleraine-station-geograph-org-uk-232303.jpg,"https://commons.wikimedia.org/wiki/File:Colour_light_signal,_Coleraine_station_-_geograph.org.uk_-_2323030.jpg",Albert Bridge,CC BY-SA 2.0
signal,signal_csilleb-rc-station-children-s-railway-vertical-color-light-s.jpg,"https://commons.wikimedia.org/wiki/File:Csilleb%C3%A9rc_Station,_Children%27s_railway._Vertical_color_light_signals._-_Budapest.JPG",Globetrotter19,CC BY-SA 3.0
signal,signal_epping-ongar-railway-north-weald-semaphore-railway-signal-es.jpg,https://commons.wikimedia.org/wiki/File:Epping-Ongar-Railway_North_Weald_Semaphore_railway_signal_Essex_England.jpg,Acabashi,CC BY-SA 4.0
signal,signal_fort-collins-municipal-railway-tracks-and-signal-at-n-shield.jpg,https://commons.wikimedia.org/wiki/File:Fort_Collins_Municipal_Railway_tracks_and_signal_at_N_Shields_St_2026-02-04.jpg,Xnatedawgx,CC BY-SA 4.0
signal,signal_four-aspect-colour-light-signal-with-semaphore-behind-southe.jpg,"https://commons.wikimedia.org/wiki/File:Four_aspect_colour_light_signal,_with_semaphore_behind,_Southern_Railway_(CJ_Allen,_Steel_Highway,_1928).jpg",Andy Dingley (scanner),Public domain
signal,signal_gantry-of-sri-lanka-semaphore-signals-main-line-sri-lanka.jpg,"https://commons.wikimedia.org/wiki/File:Gantry_of_Sri_Lanka_semaphore_signals,main_line,Sri_Lanka.JPG",katorisi,CC BY-SA 3.0
signal,signal_hungarian-4-light-railway-signal.jpg,https://commons.wikimedia.org/wiki/File:Hungarian_4_light_railway_signal.jpg,Atoka220,CC0
signal,signal_ktmb-colour-light-signal-at-kuala-lumpur-station-in-parallel.jpg,https://commons.wikimedia.org/wiki/File:KTMB_Colour_Light_Signal_at_Kuala_Lumpur_Station_in_parallel.jpg,Chareinity,CC0
signal,signal_ktmb-colour-light-signal-at-kuala-lumpur-station.jpg,https://commons.wikimedia.org/wiki/File:KTMB_Colour_Light_Signal_at_Kuala_Lumpur_Station.jpg,Chareinity,CC0
signal,signal_m-v-376-and-semaphore-signal-2017-m-t-szalka.jpg,"https://commons.wikimedia.org/wiki/File:M%C3%81V_376_and_semaphore_signal,_2017_M%C3%A1t%C3%A9szalka.jpg",Globetrotter19,CC BY-SA 3.0
signal,signal_mid-suffolk-light-railway-signal-2024-07-21.jpg,"https://commons.wikimedia.org/wiki/File:Mid-Suffolk_Light_Railway_Signal,_2024-07-21.jpg",Matt Brown,CC BY 2.0
signal,signal_monza-railway-taeznyj-home-light-signal-16146604496.jpg,https://commons.wikimedia.org/wiki/File:Monza_railway._Taeznyj_home_light_signal._(16146604496).jpg,"Artem Svetlov from Moscow, Russia",CC BY 2.0
signal,signal_nsw-railway-signal-example-a.jpg,https://commons.wikimedia.org/wiki/File:NSW_Railway_Signal_Example_-_A.jpg,Aebion,CC0
signal,signal_nsw-railway-signal-example-end-single-light-indication.jpg,https://commons.wikimedia.org/wiki/File:NSW_Railway_Signal_Example_-_end_single_light_indication.jpg,Aebion,CC0
signal,signal_nsw-railway-signal-example-warning-light-array.jpg,https://commons.wikimedia.org/wiki/File:NSW_Railway_Signal_Example_-_warning_light_array.jpg,Aebion,CC0
signal,signal_nsw-railway-signal-example-warning-light-bulb.jpg,https://commons.wikimedia.org/wiki/File:NSW_Railway_Signal_Example_-_warning_light_bulb.jpg,Aebion,CC0
signal,signal_nz-railway-low-speed-light.jpg,https://commons.wikimedia.org/wiki/File:NZ_Railway_Low_Speed_Light.jpg,Aebion,CC0
signal,signal_nz-railway-signal-a-light.jpg,https://commons.wikimedia.org/wiki/File:NZ_Railway_Signal_A_Light.jpg,Lcmortensen,CC BY-SA 3.0
signal,signal_nz-railway-signal-loop-light.jpg,https://commons.wikimedia.org/wiki/File:NZ_Railway_Signal_Loop_Light.jpg,DB Thats-Me,CC BY 3.0
signal,signal_olour-light-signal-near-tunnel-zaporizhzhya-children-railway.jpg,"https://commons.wikimedia.org/wiki/File:%D0%A1olour_light_signal_near_tunnel,_Zaporizhzhya_children_railway.jpg",Yaroslaw Ermakov,CC BY-SA 4.0
signal,signal_petone-signal-14-with-a-light-and-matangi-unit.jpg,https://commons.wikimedia.org/wiki/File:Petone_signal_14_with_A_light_and_Matangi_unit.jpg,Lcmortensen,CC BY-SA 3.0
signal,signal_pl-signal-rule-285a-fullorr-475.png,"https://commons.wikimedia.org/wiki/File:PL_signal,RULE_285A,FULLorR%EF%BC%88475%EF%BC%89.png",Jeffrey N06,CC0
signal,signal_pl-signal-rule-289a-fullorr-501.png,"https://commons.wikimedia.org/wiki/File:PL_signal,RULE_289A.FULLorR%EF%BC%88501%EF%BC%89.png",Jeffrey N06,CC0
signal,signal_pl-signal-rule-292-a-fullorr-659.png,"https://commons.wikimedia.org/wiki/File:PL_signal,RULE_292,A.FULLorR%EF%BC%88659%EF%BC%89.png",Jeffrey N06,CC0
signal,signal_railway-semaphore-signal-in-tra-xinwuri-station-20131117.jpg,https://commons.wikimedia.org/wiki/File:Railway_semaphore_signal_in_TRA_Xinwuri_Station_20131117.jpg,Solomon203,CC BY-SA 4.0
signal,signal_railway-semaphore-signal-levers-in-cianjur-station.jpg,https://commons.wikimedia.org/wiki/File:Railway_semaphore_signal_levers_in_Cianjur_Station.jpg,Gupt24,CC BY-SA 3.0
signal,signal_railway-semaphore-signal-with-a-birdhouse.jpg,https://commons.wikimedia.org/wiki/File:Railway_semaphore_signal_with_a_birdhouse.JPG,Metrónomo,CC BY-SA 2.5 ar
signal,signal_railway-semaphore-signal-with-a-wooden-birdhouse.jpg,https://commons.wikimedia.org/wiki/File:Railway_semaphore_signal_with_a_wooden_birdhouse.JPG,Metrónomo,CC BY-SA 2.5 ar
signal,signal_railway-signal-japan.jpg,https://commons.wikimedia.org/wiki/File:Railway_signal_japan.JPG,toshinori baba,Public domain
signal,signal_railway-signal-lia10.jpg,https://commons.wikimedia.org/wiki/File:Railway_signal_LIA10.JPG,© 2009 K. Krallis ( SV1XV ),CC BY-SA 3.0
signal,signal_railway-signal-s394cp-yellow-union-station-light-rail.jpg,"https://commons.wikimedia.org/wiki/File:Railway_signal_S394CP,_yellow,_Union_Station_light_rail.jpg",Xnatedawgx,CC BY-SA 4.0
signal,signal_railway-signal-thission-vs7.jpg,https://commons.wikimedia.org/wiki/File:Railway_Signal_Thission_Vs7.jpg,© 2009 K. Krallis ( SV1XV ),CC BY-SA 3.0
signal,signal_red-semaphore-railway-signal-aberkenfig-geograph-org-uk-3391.jpg,"https://commons.wikimedia.org/wiki/File:Red_semaphore_railway_signal,_Aberkenfig_-_geograph.org.uk_-_3391639.jpg",Jaggery,CC BY-SA 2.0
signal,signal_red-signal-holmwood-railway-station-surrey.jpg,"https://commons.wikimedia.org/wiki/File:Red_signal,_Holmwood_railway_station,_Surrey.jpg",Mertbiol,CC0
signal,signal_semaphore-railway-signal-at-the-wakayanagi-station.jpg,https://commons.wikimedia.org/wiki/File:Semaphore_railway_signal_at_the_Wakayanagi_station.jpg,Original uploader was ja:User:↑ＰＯＮ at ja.wikipedia,CC BY-SA 3.0
signal,signal_semaphore-railway-signal-geograph-org-uk-285124.jpg,https://commons.wikimedia.org/wiki/File:Semaphore_Railway_Signal_-_geograph.org.uk_-_285124.jpg,Hywel Williams,CC BY-SA 2.0
signal,signal_semaphore-railway-signal-lever-frames-perth-station.jpg,https://commons.wikimedia.org/wiki/File:Semaphore_Railway_Signal_Lever_Frames_@_Perth_Station.jpg,ZidaneHartono,CC BY-SA 4.0
signal,signal_semaphore-signal-at-shaw-and-crompton-station-geograph-org-u.jpg,https://commons.wikimedia.org/wiki/File:Semaphore_signal_at_Shaw_and_Crompton_Station_-_geograph.org.uk_-_1102656.jpg,Peter Thwaite,CC BY-SA 2.0
signal,signal_semaphore-signal-geograph-org-uk-1412546.jpg,https://commons.wikimedia.org/wiki/File:Semaphore_signal_-_geograph.org.uk_-_1412546.jpg,Ashley Dace,CC BY-SA 2.0
signal,signal_semaphore-signals-and-signal-box-lowestoft-4738920777.jpg,"https://commons.wikimedia.org/wiki/File:Semaphore_signals_and_signal_box,_Lowestoft_(4738920777).jpg",Sludge G,CC BY-SA 2.0
signal,signal_shunting-signal-with-red-light-in-osaka-station-2020.jpg,https://commons.wikimedia.org/wiki/File:Shunting_signal_with_red_light_in_Osaka_station_2020.jpg,運動会プロテインパワー,CC BY-SA 4.0
signal,signal_signal-box-fenland-light-railway-ramsey-mereside-geograph-or.jpg,"https://commons.wikimedia.org/wiki/File:Signal_box,_Fenland_Light_Railway,_Ramsey_Mereside_-_geograph.org.uk_-_5815179.jpg",Christine Johnstone,CC BY-SA 2.0
signal,signal_signal-box-wells-and-walsingham-light-railway-geograph-org-u.jpg,"https://commons.wikimedia.org/wiki/File:Signal_Box,_Wells_and_Walsingham_Light_Railway_-_geograph.org.uk_-_6193605.jpg",Roger Cornfoot,CC BY-SA 2.0
signal,signal_signal-box-wells-walsingham-light-railway-geograph-org-uk-23.jpg,"https://commons.wikimedia.org/wiki/File:Signal_box,_Wells_%5E_Walsingham_Light_Railway_-_geograph.org.uk_-_2341900.jpg",Rob Candlish,CC BY-SA 2.0
signal,signal_signal-graz-bstg1.jpg,https://commons.wikimedia.org/wiki/File:Signal_Graz_BStg1.jpg,Abutoum,Public domain
signal,signal_signal-light-at-mymensingh-railway-station.jpg,https://commons.wikimedia.org/wiki/File:Signal_Light_at_Mymensingh_Railway_Station.jpg,Wasiul Bahar,CC BY-SA 4.0
signal,signal_signal-light-for-train-drivers-in-belgian-railway-stations.jpg,https://commons.wikimedia.org/wiki/File:Signal_light_for_train_drivers_in_Belgian_railway_stations.jpg,No machine-readable author provided. Alis assumed (based on copyright claims).,Public domain
signal,signal_south-australian-railways-colour-light-signal-at-virginia-on.jpg,https://commons.wikimedia.org/wiki/File:South_Australian_Railways_colour-light_signal_at_Virginia_on_Port_Pirie_line_(GN07480).jpg,South Australian Railways photographer,Public domain
signal,signal_waterhouses-signal-box-at-amerton-railway.jpg,https://commons.wikimedia.org/wiki/File:Waterhouses_Signal_Box_at_Amerton_Railway.jpg,Kris Douglas,CC BY-SA 4.0
signal,signal_wells-walsingham-light-railway-signal-box-geograph-org-uk-19.jpg,https://commons.wikimedia.org/wiki/File:Wells_%5E_Walsingham_Light_Railway_-_signal_box_-_geograph.org.uk_-_1959896.jpg,Evelyn Simak,CC BY-SA 2.0
track,track_a-gauntlet-track-in-amsterdam.jpg,https://commons.wikimedia.org/wiki/File:A_gauntlet_track_in_Amsterdam.jpg,Russ Nelson,CC BY-SA 2.0
track,track_concrete-permanent-way-hut-geograph-org-uk-606071.jpg,https://commons.wikimedia.org/wiki/File:Concrete_permanent_way_hut_-_geograph.org.uk_-_606071.jpg,Rosemary Oakeshott,CC BY-SA 2.0
track,track_duisburg-landschaftspark-duisburg-nord-2016-1217.jpg,"https://commons.wikimedia.org/wiki/File:Duisburg,_Landschaftspark_Duisburg-Nord_--_2016_--_1217.jpg",Dietmar Rabich,CC BY-SA 4.0
track,track_first-day-of-soham-railway-station-rail-joint.jpg,https://commons.wikimedia.org/wiki/File:First_day_of_Soham_railway_station_-_rail_joint.jpg,Chris McKenna,CC BY-SA 4.0
track,track_gauntlet-k9514-a.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_a.jpg,Sarang,Public domain
track,track_gauntlet-k9514-b.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_b.jpg,Sarang,Public domain
track,track_gauntlet-k9514-c.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_c.jpg,Sarang,Public domain
track,track_gauntlet-k9514-d.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_d.jpg,Sarang,Public domain
track,track_gauntlet-k9514-e.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_e.jpg,Sarang,Public domain
track,track_gauntlet-k9514-g.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_g.jpg,Sarang,Public domain
track,track_gauntlet-k9514-i.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_K9514_i.jpg,Sarang,Public domain
track,track_gauntlet-track-at-hillsborough-tram-stop-close-up.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_track_at_Hillsborough_Tram_Stop_close_up.jpg,Tramwayphotos,CC0
track,track_gauntlet-track-at-hillsborough-tram-stop.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_track_at_Hillsborough_Tram_Stop.jpg,Tramwayphotos,CC0
track,track_gauntlet-track-at-rohnert-park-station-april-2018.jpg,"https://commons.wikimedia.org/wiki/File:Gauntlet_track_at_Rohnert_Park_station,_April_2018.JPG",Pi.1415926535,CC BY-SA 3.0
track,track_gauntlet-track-at-wallingford-station-december-2017.jpg,"https://commons.wikimedia.org/wiki/File:Gauntlet_track_at_Wallingford_station,_December_2017.JPG",Pi.1415926535,CC BY-SA 3.0
track,track_gauntlet-track-for-trams-in-amsterdam.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_track_for_trams_in_Amsterdam.jpg,Leo-setä,CC BY 2.0
track,track_gauntlet-track-in-letensk-street01.jpg,https://commons.wikimedia.org/wiki/File:Gauntlet_track_in_Letensk%C3%A1_street01.jpg,Sloggi,CC BY-SA 4.0
track,track_glasgow-permanent-way-tram-geograph-org-uk-633635.jpg,https://commons.wikimedia.org/wiki/File:Glasgow_permanent_way_tram_-_geograph.org.uk_-_633635.jpg,Chris Coleman,CC BY-SA 2.0
track,track_gwr-aa6-toad-40362-permanent-way-brake-at-kidderminster.jpg,https://commons.wikimedia.org/wiki/File:GWR_AA6_Toad_40362_Permanent_Way_Brake_at_Kidderminster.JPG,Geof Sheppard,CC BY-SA 4.0
